Test_Case,Producer_Rate,Environment,Message_Size,Percentile,Latency
TC07,1000,STANDARD,10240,94.09462812800011,12.113
TC07,1000,STANDARD,10240,94.12685072301524,12.154
TC07,1000,STANDARD,10240,94.15741235952443,12.195
TC07,1000,STANDARD,10240,94.18830618773482,12.234
TC07,1000,STANDARD,10240,94.21986439934757,12.268
TC07,1000,STANDARD,10240,94.25009384415559,12.307
TC07,1000,STANDARD,10240,94.28131986406716,12.344
TC07,1000,STANDARD,10240,94.31287807567992,12.386
TC07,1000,STANDARD,10240,94.34410409559149,12.42
TC07,1000,STANDARD,10240,94.37665888230781,12.455
TC07,1000,STANDARD,10240,94.40755271051819,12.493
TC07,1000,STANDARD,10240,94.43778215532619,12.527
TC07,1000,STANDARD,10240,94.46900817523776,12.57
TC07,1000,STANDARD,10240,94.50023419514933,12.598
TC07,1000,STANDARD,10240,94.53212459846328,12.632
TC07,1000,STANDARD,10240,94.56434719347841,12.67
TC07,1000,STANDARD,10240,94.59424444658524,12.706
TC07,1000,STANDARD,10240,94.62547046649681,12.744
TC07,1000,STANDARD,10240,94.65636429470719,12.781
TC07,1000,STANDARD,10240,94.68759031461876,12.817
TC07,1000,STANDARD,10240,94.71948071793271,12.856
TC07,1000,STANDARD,10240,94.75037454614309,12.901
TC07,1000,STANDARD,10240,94.78226494945703,12.936
TC07,1000,STANDARD,10240,94.81315877766741,12.981
TC07,1000,STANDARD,10240,94.84471698928017,13.017
TC07,1000,STANDARD,10240,94.87527862578938,13.069
TC07,1000,STANDARD,10240,94.90650464570093,13.113
TC07,1000,STANDARD,10240,94.9377306656125,13.165
TC07,1000,STANDARD,10240,94.96928887722527,13.22
TC07,1000,STANDARD,10240,95.00051489713684,13.261
TC07,1000,STANDARD,10240,95.0320731087496,13.304
TC07,1000,STANDARD,10240,95.06296693695998,13.346
TC07,1000,STANDARD,10240,95.09386076517036,13.394
TC07,1000,STANDARD,10240,95.12575116848431,13.43
TC07,1000,STANDARD,10240,95.1566449966947,13.471
TC07,1000,STANDARD,10240,95.18820320830746,13.524
TC07,1000,STANDARD,10240,95.21909703651784,13.573
TC07,1000,STANDARD,10240,95.25032305642941,13.611
TC07,1000,STANDARD,10240,95.28221345974335,13.658
TC07,1000,STANDARD,10240,95.31277509625255,13.704
TC07,1000,STANDARD,10240,95.3443333078653,13.746
TC07,1000,STANDARD,10240,95.3752271360757,13.793
TC07,1000,STANDARD,10240,95.40645315598725,13.84
TC07,1000,STANDARD,10240,95.4383435593012,13.893
TC07,1000,STANDARD,10240,95.46956957921277,13.936
TC07,1000,STANDARD,10240,95.50013121572196,13.987
TC07,1000,STANDARD,10240,95.53135723563354,14.047
TC07,1000,STANDARD,10240,95.5629154472463,14.1
TC07,1000,STANDARD,10240,95.59380927545668,14.159
TC07,1000,STANDARD,10240,95.62569967877063,14.22
TC07,1000,STANDARD,10240,95.65659350698101,14.27
TC07,1000,STANDARD,10240,95.68881610199614,14.33
TC07,1000,STANDARD,10240,95.71904554680415,14.384
TC07,1000,STANDARD,10240,95.75027156671572,14.434
TC07,1000,STANDARD,10240,95.7814975866273,14.49
TC07,1000,STANDARD,10240,95.81305579824004,14.557
TC07,1000,STANDARD,10240,95.84561058495636,14.61
TC07,1000,STANDARD,10240,95.87584002976438,14.655
TC07,1000,STANDARD,10240,95.90640166627357,14.713
TC07,1000,STANDARD,10240,95.93795987788633,14.765
TC07,1000,STANDARD,10240,95.96885370609671,14.823
TC07,1000,STANDARD,10240,96.00007972600828,14.878
TC07,1000,STANDARD,10240,96.03163793762104,14.932
TC07,1000,STANDARD,10240,96.06253176583142,14.989
TC07,1000,STANDARD,10240,96.093757785743,15.067
TC07,1000,STANDARD,10240,96.12531599735576,15.13
TC07,1000,STANDARD,10240,96.15654201726733,15.199
TC07,1000,STANDARD,10240,96.18810022888009,15.276
TC07,1000,STANDARD,10240,96.21965844049284,15.34
TC07,1000,STANDARD,10240,96.25022007700204,15.409
TC07,1000,STANDARD,10240,96.28177828861479,15.471
TC07,1000,STANDARD,10240,96.31267211682518,15.549
TC07,1000,STANDARD,10240,96.34423032843793,15.619
TC07,1000,STANDARD,10240,96.37512415664831,15.679
TC07,1000,STANDARD,10240,96.40635017655988,15.755
TC07,1000,STANDARD,10240,96.43857277157502,15.827
TC07,1000,STANDARD,10240,96.46880221638303,15.891
TC07,1000,STANDARD,10240,96.50036042799579,15.952
TC07,1000,STANDARD,10240,96.53125425620617,16.023
TC07,1000,STANDARD,10240,96.56281246781893,16.107
TC07,1000,STANDARD,10240,96.5940384877305,16.185
TC07,1000,STANDARD,10240,96.62526450764207,16.279
TC07,1000,STANDARD,10240,96.65682271925483,16.364
TC07,1000,STANDARD,10240,96.68771654746521,16.446
TC07,1000,STANDARD,10240,96.71894256737679,16.542
TC07,1000,STANDARD,10240,96.75016858728836,16.622
TC07,1000,STANDARD,10240,96.7817267989011,16.709
TC07,1000,STANDARD,10240,96.8126206271115,16.793
TC07,1000,STANDARD,10240,96.84384664702307,16.871
TC07,1000,STANDARD,10240,96.87507266693463,16.946
TC07,1000,STANDARD,10240,96.89068567689041,16.992
TC07,1000,STANDARD,10240,96.90663087854739,17.058
TC07,1000,STANDARD,10240,96.92224388850317,17.107
TC07,1000,STANDARD,10240,96.93818909016015,17.147
TC07,1000,STANDARD,10240,96.95313771671356,17.2
TC07,1000,STANDARD,10240,96.96875072666934,17.26
TC07,1000,STANDARD,10240,96.98502812002751,17.305
TC07,1000,STANDARD,10240,97.0003089382821,17.359
TC07,1000,STANDARD,10240,97.01592194823789,17.419
TC07,1000,STANDARD,10240,97.03219934159605,17.464
TC07,1000,STANDARD,10240,97.04714796814946,17.525
TC07,1000,STANDARD,10240,97.06276097810525,17.583
TC07,1000,STANDARD,10240,97.07837398806103,17.625
TC07,1000,STANDARD,10240,97.09465138141918,17.675
TC07,1000,STANDARD,10240,97.1096000079726,17.732
TC07,1000,STANDARD,10240,97.12554520962958,17.778
TC07,1000,STANDARD,10240,97.14082602788417,17.817
TC07,1000,STANDARD,10240,97.15643903783996,17.858
TC07,1000,STANDARD,10240,97.17205204779575,17.906
TC07,1000,STANDARD,10240,97.18766505775153,17.955
TC07,1000,STANDARD,10240,97.2036102594085,18.005
TC07,1000,STANDARD,10240,97.2188910776631,18.084
TC07,1000,STANDARD,10240,97.23450408761889,18.136
TC07,1000,STANDARD,10240,97.25011709757467,18.198
TC07,1000,STANDARD,10240,97.26573010753046,18.266
TC07,1000,STANDARD,10240,97.28134311748624,18.321
TC07,1000,STANDARD,10240,97.29695612744203,18.379
TC07,1000,STANDARD,10240,97.31256913739782,18.444
TC07,1000,STANDARD,10240,97.32851433905478,18.504
TC07,1000,STANDARD,10240,97.34379515730939,18.581
TC07,1000,STANDARD,10240,97.35940816726516,18.624
TC07,1000,STANDARD,10240,97.37502117722094,18.681
TC07,1000,STANDARD,10240,97.39096637887792,18.754
TC07,1000,STANDARD,10240,97.4065793888337,18.806
TC07,1000,STANDARD,10240,97.42219239878949,18.85
TC07,1000,STANDARD,10240,97.43780540874528,18.911
TC07,1000,STANDARD,10240,97.45375061040225,18.965
TC07,1000,STANDARD,10240,97.46936362035804,19.021
TC07,1000,STANDARD,10240,97.48464443861263,19.105
TC07,1000,STANDARD,10240,97.50025744856842,19.171
TC07,1000,STANDARD,10240,97.5158704585242,19.25
TC07,1000,STANDARD,10240,97.53148346847999,19.302
TC07,1000,STANDARD,10240,97.54709647843578,19.372
TC07,1000,STANDARD,10240,97.56270948839156,19.427
TC07,1000,STANDARD,10240,97.57865469004854,19.498
TC07,1000,STANDARD,10240,97.59393550830313,19.585
TC07,1000,STANDARD,10240,97.60988070996011,19.64
TC07,1000,STANDARD,10240,97.62582591161707,19.724
TC07,1000,STANDARD,10240,97.64077453817049,19.791
TC07,1000,STANDARD,10240,97.65671973982747,19.846
TC07,1000,STANDARD,10240,97.67200055808206,19.916
TC07,1000,STANDARD,10240,97.68761356803785,19.984
TC07,1000,STANDARD,10240,97.70322657799363,20.079
TC07,1000,STANDARD,10240,97.71883958794942,20.148
TC07,1000,STANDARD,10240,97.73478478960638,20.238
TC07,1000,STANDARD,10240,97.75039779956217,20.299
TC07,1000,STANDARD,10240,97.76567861781677,20.368
TC07,1000,STANDARD,10240,97.78129162777256,20.434
TC07,1000,STANDARD,10240,97.79756902113071,20.524
TC07,1000,STANDARD,10240,97.81251764768413,20.603
TC07,1000,STANDARD,10240,97.8284628493411,20.695
TC07,1000,STANDARD,10240,97.84407585929688,20.776
TC07,1000,STANDARD,10240,97.86002106095385,20.839
TC07,1000,STANDARD,10240,97.87596626261083,20.932
TC07,1000,STANDARD,10240,97.89091488916424,21.011
TC07,1000,STANDARD,10240,97.90686009082121,21.107
TC07,1000,STANDARD,10240,97.922473100777,21.187
TC07,1000,STANDARD,10240,97.93775391903159,21.265
TC07,1000,STANDARD,10240,97.95336692898738,21.337
TC07,1000,STANDARD,10240,97.96931213064435,21.418
TC07,1000,STANDARD,10240,97.98492514060014,21.552
TC07,1000,STANDARD,10240,98.00020595885474,21.627
TC07,1000,STANDARD,10240,98.01581896881052,21.725
TC07,1000,STANDARD,10240,98.0314319787663,21.802
TC07,1000,STANDARD,10240,98.04704498872209,21.895
TC07,1000,STANDARD,10240,98.06265799867788,21.985
TC07,1000,STANDARD,10240,98.07827100863366,22.096
TC07,1000,STANDARD,10240,98.09388401858945,22.187
TC07,1000,STANDARD,10240,98.10982922024643,22.268
TC07,1000,STANDARD,10240,98.12511003850102,22.355
TC07,1000,STANDARD,10240,98.1407230484568,22.473
TC07,1000,STANDARD,10240,98.15633605841259,22.596
TC07,1000,STANDARD,10240,98.17194906836838,22.691
TC07,1000,STANDARD,10240,98.18756207832416,22.774
TC07,1000,STANDARD,10240,98.20317508827995,22.864
TC07,1000,STANDARD,10240,98.21878809823573,22.969
TC07,1000,STANDARD,10240,98.23440110819152,23.098
TC07,1000,STANDARD,10240,98.2500141181473,23.194
TC07,1000,STANDARD,10240,98.26562712810309,23.282
TC07,1000,STANDARD,10240,98.28190452146124,23.411
TC07,1000,STANDARD,10240,98.29718533971584,23.57
TC07,1000,STANDARD,10240,98.313462733074,23.69
TC07,1000,STANDARD,10240,98.32841135962741,23.776
TC07,1000,STANDARD,10240,98.3440243695832,23.868
TC07,1000,STANDARD,10240,98.35963737953898,23.976
TC07,1000,STANDARD,10240,98.37525038949477,24.109
TC07,1000,STANDARD,10240,98.39086339945055,24.234
TC07,1000,STANDARD,10240,98.40647640940634,24.341
TC07,1000,STANDARD,10240,98.42242161106331,24.52
TC07,1000,STANDARD,10240,98.43770242931791,24.662
TC07,1000,STANDARD,10240,98.44534283844521,24.711
TC07,1000,STANDARD,10240,98.4533154392737,24.771
TC07,1000,STANDARD,10240,98.460955848401,24.828
TC07,1000,STANDARD,10240,98.46892844922948,24.892
TC07,1000,STANDARD,10240,98.47690105005796,24.946
TC07,1000,STANDARD,10240,98.48454145918527,25.001
TC07,1000,STANDARD,10240,98.49284625171494,25.093
TC07,1000,STANDARD,10240,98.50048666084224,25.14
TC07,1000,STANDARD,10240,98.50812706996953,25.203
TC07,1000,STANDARD,10240,98.51576747909684,25.28
TC07,1000,STANDARD,10240,98.52374007992532,25.348
TC07,1000,STANDARD,10240,98.53138048905262,25.439
TC07,1000,STANDARD,10240,98.5393530898811,25.55
TC07,1000,STANDARD,10240,98.54699349900841,25.604
TC07,1000,STANDARD,10240,98.55496609983689,25.688
TC07,1000,STANDARD,10240,98.5626065089642,25.754
TC07,1000,STANDARD,10240,98.57057910979267,25.809
TC07,1000,STANDARD,10240,98.57821951891998,25.9
TC07,1000,STANDARD,10240,98.58619211974846,25.95
TC07,1000,STANDARD,10240,98.59383252887577,26.01
TC07,1000,STANDARD,10240,98.60180512970425,26.106
TC07,1000,STANDARD,10240,98.60977773053274,26.166
TC07,1000,STANDARD,10240,98.61741813966003,26.257
TC07,1000,STANDARD,10240,98.62505854878734,26.335
TC07,1000,STANDARD,10240,98.63303114961582,26.432
TC07,1000,STANDARD,10240,98.64100375044431,26.534
TC07,1000,STANDARD,10240,98.6486441595716,26.6
TC07,1000,STANDARD,10240,98.65628456869891,26.682
TC07,1000,STANDARD,10240,98.66458936122858,26.769
TC07,1000,STANDARD,10240,98.6718975786547,26.832
TC07,1000,STANDARD,10240,98.68020237118436,26.919
TC07,1000,STANDARD,10240,98.68751058861048,26.985
TC07,1000,STANDARD,10240,98.69581538114015,27.071
TC07,1000,STANDARD,10240,98.70345579026744,27.137
TC07,1000,STANDARD,10240,98.71109619939475,27.241
TC07,1000,STANDARD,10240,98.71906880022323,27.314
TC07,1000,STANDARD,10240,98.72670920935053,27.403
TC07,1000,STANDARD,10240,98.73468181017901,27.544
TC07,1000,STANDARD,10240,98.7426544110075,27.615
TC07,1000,STANDARD,10240,98.75062701183599,27.692
TC07,1000,STANDARD,10240,98.7579352292621,27.768
TC07,1000,STANDARD,10240,98.76624002179177,27.831
TC07,1000,STANDARD,10240,98.77354823921789,27.918
TC07,1000,STANDARD,10240,98.78152084004637,27.996
TC07,1000,STANDARD,10240,98.78949344087486,28.098
TC07,1000,STANDARD,10240,98.79713385000215,28.184
TC07,1000,STANDARD,10240,98.80477425912946,28.272
TC07,1000,STANDARD,10240,98.81274685995794,28.387
TC07,1000,STANDARD,10240,98.82038726908524,28.479
TC07,1000,STANDARD,10240,98.82835986991373,28.593
TC07,1000,STANDARD,10240,98.83600027904103,28.683
TC07,1000,STANDARD,10240,98.84397287986951,28.776
TC07,1000,STANDARD,10240,98.85161328899682,28.838
TC07,1000,STANDARD,10240,98.8595858898253,28.937
TC07,1000,STANDARD,10240,98.86755849065379,29.004
TC07,1000,STANDARD,10240,98.87519889978108,29.101
TC07,1000,STANDARD,10240,98.88283930890839,29.206
TC07,1000,STANDARD,10240,98.89081190973687,29.307
TC07,1000,STANDARD,10240,98.89845231886417,29.439
TC07,1000,STANDARD,10240,98.90642491969265,29.558
TC07,1000,STANDARD,10240,98.91406532881996,29.661
TC07,1000,STANDARD,10240,98.92203792964844,29.743
TC07,1000,STANDARD,10240,98.93001053047693,29.829
TC07,1000,STANDARD,10240,98.93765093960423,29.92
TC07,1000,STANDARD,10240,98.9459557321339,30.002
TC07,1000,STANDARD,10240,98.95326394956001,30.11
TC07,1000,STANDARD,10240,98.96123655038849,30.236
TC07,1000,STANDARD,10240,98.9688769595158,30.361
TC07,1000,STANDARD,10240,98.97684956034428,30.476
TC07,1000,STANDARD,10240,98.98448996947158,30.588
TC07,1000,STANDARD,10240,98.99246257030006,30.69
TC07,1000,STANDARD,10240,99.00010297942737,30.792
TC07,1000,STANDARD,10240,99.00807558025585,30.858
TC07,1000,STANDARD,10240,99.01571598938315,30.949
TC07,1000,STANDARD,10240,99.02368859021163,31.063
TC07,1000,STANDARD,10240,99.03132899933894,31.178
TC07,1000,STANDARD,10240,99.03930160016742,31.29
TC07,1000,STANDARD,10240,99.04694200929472,31.441
TC07,1000,STANDARD,10240,99.0549146101232,31.579
TC07,1000,STANDARD,10240,99.06255501925051,31.697
TC07,1000,STANDARD,10240,99.07052762007899,31.805
TC07,1000,STANDARD,10240,99.0781680292063,31.897
TC07,1000,STANDARD,10240,99.08614063003478,31.991
TC07,1000,STANDARD,10240,99.09378103916208,32.116
TC07,1000,STANDARD,10240,99.10175363999056,32.276
TC07,1000,STANDARD,10240,99.10939404911787,32.411
TC07,1000,STANDARD,10240,99.11736664994635,32.555
TC07,1000,STANDARD,10240,99.12500705907365,32.692
TC07,1000,STANDARD,10240,99.13297965990213,32.8
TC07,1000,STANDARD,10240,99.14095226073063,32.927
TC07,1000,STANDARD,10240,99.14859266985792,33.007
TC07,1000,STANDARD,10240,99.15656527068641,33.176
TC07,1000,STANDARD,10240,99.1642056798137,33.337
TC07,1000,STANDARD,10240,99.1721782806422,33.462
TC07,1000,STANDARD,10240,99.17981868976949,33.616
TC07,1000,STANDARD,10240,99.18812348229916,33.764
TC07,1000,STANDARD,10240,99.19543169972528,33.844
TC07,1000,STANDARD,10240,99.20340430055376,33.982
TC07,1000,STANDARD,10240,99.21104470968106,34.128
TC07,1000,STANDARD,10240,99.21901731050954,34.284
TC07,1000,STANDARD,10240,99.2226714192226,34.38
TC07,1000,STANDARD,10240,99.22665771963685,34.439
TC07,1000,STANDARD,10240,99.23097621175228,34.526
TC07,1000,STANDARD,10240,99.23496251216652,34.62
TC07,1000,STANDARD,10240,99.23828442917839,34.697
TC07,1000,STANDARD,10240,99.24227072959263,34.769
TC07,1000,STANDARD,10240,99.24625703000687,34.821
TC07,1000,STANDARD,10240,99.25024333042111,34.886
TC07,1000,STANDARD,10240,99.25422963083537,34.964
TC07,1000,STANDARD,10240,99.25821593124961,35.024
TC07,1000,STANDARD,10240,99.26187003996266,35.128
TC07,1000,STANDARD,10240,99.2658563403769,35.24
TC07,1000,STANDARD,10240,99.26984264079115,35.295
TC07,1000,STANDARD,10240,99.2734967495042,35.391
TC07,1000,STANDARD,10240,99.27748304991844,35.459
TC07,1000,STANDARD,10240,99.28146935033269,35.54
TC07,1000,STANDARD,10240,99.28545565074694,35.659
TC07,1000,STANDARD,10240,99.28910975945999,35.729
TC07,1000,STANDARD,10240,99.29309605987423,35.796
TC07,1000,STANDARD,10240,99.29708236028847,35.841
TC07,1000,STANDARD,10240,99.30106866070273,35.936
TC07,1000,STANDARD,10240,99.30472276941578,36.005
TC07,1000,STANDARD,10240,99.30870906983002,36.093
TC07,1000,STANDARD,10240,99.31269537024426,36.225
TC07,1000,STANDARD,10240,99.3166816706585,36.276
TC07,1000,STANDARD,10240,99.32033577937156,36.36
TC07,1000,STANDARD,10240,99.3243220797858,36.458
TC07,1000,STANDARD,10240,99.32830838020004,36.551
TC07,1000,STANDARD,10240,99.33229468061428,36.657
TC07,1000,STANDARD,10240,99.33594878932735,36.762
TC07,1000,STANDARD,10240,99.33993508974159,36.813
TC07,1000,STANDARD,10240,99.34392139015583,36.884
TC07,1000,STANDARD,10240,99.34790769057007,36.973
TC07,1000,STANDARD,10240,99.35189399098432,37.043
TC07,1000,STANDARD,10240,99.35554809969737,37.178
TC07,1000,STANDARD,10240,99.35953440011161,37.253
TC07,1000,STANDARD,10240,99.36352070052585,37.333
TC07,1000,STANDARD,10240,99.36750700094011,37.453
TC07,1000,STANDARD,10240,99.37116110965316,37.549
TC07,1000,STANDARD,10240,99.3751474100674,37.688
TC07,1000,STANDARD,10240,99.37913371048164,37.762
TC07,1000,STANDARD,10240,99.3831200108959,37.835
TC07,1000,STANDARD,10240,99.38677411960894,37.919
TC07,1000,STANDARD,10240,99.39076042002318,38.008
TC07,1000,STANDARD,10240,99.39474672043742,38.125
TC07,1000,STANDARD,10240,99.39873302085168,38.213
TC07,1000,STANDARD,10240,99.40238712956473,38.289
TC07,1000,STANDARD,10240,99.40637342997897,38.403
TC07,1000,STANDARD,10240,99.41035973039321,38.543
TC07,1000,STANDARD,10240,99.41434603080747,38.689
TC07,1000,STANDARD,10240,99.41800013952052,38.788
TC07,1000,STANDARD,10240,99.42198643993476,38.884
TC07,1000,STANDARD,10240,99.425972740349,38.99
TC07,1000,STANDARD,10240,99.42995904076325,39.105
TC07,1000,STANDARD,10240,99.4336131494763,39.211
TC07,1000,STANDARD,10240,99.43759944989054,39.335
TC07,1000,STANDARD,10240,99.44158575030478,39.453
TC07,1000,STANDARD,10240,99.44557205071902,39.629
TC07,1000,STANDARD,10240,99.44922615943209,39.699
TC07,1000,STANDARD,10240,99.45321245984633,39.801
TC07,1000,STANDARD,10240,99.45719876026057,39.922
TC07,1000,STANDARD,10240,99.46118506067481,40.059
TC07,1000,STANDARD,10240,99.46517136108906,40.169
TC07,1000,STANDARD,10240,99.46882546980211,40.329
TC07,1000,STANDARD,10240,99.47281177021635,40.398
TC07,1000,STANDARD,10240,99.4767980706306,40.559
TC07,1000,STANDARD,10240,99.48111656274602,40.693
TC07,1000,STANDARD,10240,99.4844384797579,40.793
TC07,1000,STANDARD,10240,99.48842478017214,40.918
TC07,1000,STANDARD,10240,99.49241108058638,41.039
TC07,1000,STANDARD,10240,99.49639738100063,41.165
TC07,1000,STANDARD,10240,99.50005148971368,41.334
TC07,1000,STANDARD,10240,99.50403779012792,41.474
TC07,1000,STANDARD,10240,99.50802409054216,41.622
TC07,1000,STANDARD,10240,99.51201039095642,41.757
TC07,1000,STANDARD,10240,99.51566449966947,41.832
TC07,1000,STANDARD,10240,99.51965080008371,41.996
TC07,1000,STANDARD,10240,99.52363710049795,42.116
TC07,1000,STANDARD,10240,99.5276234009122,42.259
TC07,1000,STANDARD,10240,99.53127750962526,42.397
TC07,1000,STANDARD,10240,99.5352638100395,42.556
TC07,1000,STANDARD,10240,99.53925011045374,42.754
TC07,1000,STANDARD,10240,99.54323641086799,42.857
TC07,1000,STANDARD,10240,99.54689051958104,43.011
TC07,1000,STANDARD,10240,99.55087681999528,43.136
TC07,1000,STANDARD,10240,99.55486312040952,43.337
TC07,1000,STANDARD,10240,99.55884942082376,43.499
TC07,1000,STANDARD,10240,99.56283572123802,43.655
TC07,1000,STANDARD,10240,99.56648982995107,43.852
TC07,1000,STANDARD,10240,99.57047613036531,44.029
TC07,1000,STANDARD,10240,99.57446243077955,44.172
TC07,1000,STANDARD,10240,99.5784487311938,44.373
TC07,1000,STANDARD,10240,99.58210283990685,44.516
TC07,1000,STANDARD,10240,99.58608914032109,44.788
TC07,1000,STANDARD,10240,99.59007544073533,44.968
TC07,1000,STANDARD,10240,99.59472612455195,45.082
TC07,1000,STANDARD,10240,99.59771584986264,45.25
TC07,1000,STANDARD,10240,99.60170215027688,45.426
TC07,1000,STANDARD,10240,99.60568845069112,45.651
TC07,1000,STANDARD,10240,99.60967475110537,45.897
TC07,1000,STANDARD,10240,99.6113357096113,45.967
TC07,1000,STANDARD,10240,99.61332885981842,46.056
TC07,1000,STANDARD,10240,99.61532201002555,46.163
TC07,1000,STANDARD,10240,99.61731516023266,46.323
TC07,1000,STANDARD,10240,99.61930831043979,46.392
TC07,1000,STANDARD,10240,99.6213014606469,46.526
TC07,1000,STANDARD,10240,99.62329461085403,46.714
TC07,1000,STANDARD,10240,99.62528776106116,46.807
TC07,1000,STANDARD,10240,99.62728091126827,46.927
TC07,1000,STANDARD,10240,99.62894186977421,46.986
TC07,1000,STANDARD,10240,99.63093501998134,47.055
TC07,1000,STANDARD,10240,99.63292817018845,47.162
TC07,1000,STANDARD,10240,99.63492132039558,47.322
TC07,1000,STANDARD,10240,99.63691447060269,47.397
TC07,1000,STANDARD,10240,99.63890762080982,47.536
TC07,1000,STANDARD,10240,99.64090077101694,47.788
TC07,1000,STANDARD,10240,99.64289392122406,47.919
TC07,1000,STANDARD,10240,99.64455487973,47.967
TC07,1000,STANDARD,10240,99.64654802993712,48.072
TC07,1000,STANDARD,10240,99.64854118014424,48.21
TC07,1000,STANDARD,10240,99.65053433035136,48.332
TC07,1000,STANDARD,10240,99.65252748055848,48.421
TC07,1000,STANDARD,10240,99.6545206307656,48.553
TC07,1000,STANDARD,10240,99.65651378097273,48.817
TC07,1000,STANDARD,10240,99.65850693117984,48.929
TC07,1000,STANDARD,10240,99.66016788968578,49.029
TC07,1000,STANDARD,10240,99.66216103989291,49.159
TC07,1000,STANDARD,10240,99.66415419010002,49.317
TC07,1000,STANDARD,10240,99.66614734030715,49.39
TC07,1000,STANDARD,10240,99.66814049051426,49.528
TC07,1000,STANDARD,10240,99.67013364072139,49.75
TC07,1000,STANDARD,10240,99.67212679092852,49.904
TC07,1000,STANDARD,10240,99.67411994113563,50.047
TC07,1000,STANDARD,10240,99.67611309134276,50.159
TC07,1000,STANDARD,10240,99.6777740498487,50.309
TC07,1000,STANDARD,10240,99.6797672000558,50.39
TC07,1000,STANDARD,10240,99.68176035026293,50.524
TC07,1000,STANDARD,10240,99.68375350047005,50.748
TC07,1000,STANDARD,10240,99.68574665067717,50.903
TC07,1000,STANDARD,10240,99.68773980088429,51.02
TC07,1000,STANDARD,10240,99.68973295109141,51.157
TC07,1000,STANDARD,10240,99.69172610129854,51.322
TC07,1000,STANDARD,10240,99.69338705980446,51.389
TC07,1000,STANDARD,10240,99.69538021001159,51.529
TC07,1000,STANDARD,10240,99.69737336021872,51.73
TC07,1000,STANDARD,10240,99.69936651042583,51.861
TC07,1000,STANDARD,10240,99.70135966063296,52.07
TC07,1000,STANDARD,10240,99.70335281084007,52.167
TC07,1000,STANDARD,10240,99.7053459610472,52.311
TC07,1000,STANDARD,10240,99.70733911125433,52.419
TC07,1000,STANDARD,10240,99.70900006976025,52.547
TC07,1000,STANDARD,10240,99.71099321996738,52.743
TC07,1000,STANDARD,10240,99.7129863701745,52.902
TC07,1000,STANDARD,10240,99.71497952038162,53.096
TC07,1000,STANDARD,10240,99.71697267058875,53.204
TC07,1000,STANDARD,10240,99.71896582079586,53.389
TC07,1000,STANDARD,10240,99.72095897100299,53.471
TC07,1000,STANDARD,10240,99.72295212121011,53.63
TC07,1000,STANDARD,10240,99.72461307971604,53.792
TC07,1000,STANDARD,10240,99.72660622992316,53.982
TC07,1000,STANDARD,10240,99.72859938013029,54.097
TC07,1000,STANDARD,10240,99.7305925303374,54.304
TC07,1000,STANDARD,10240,99.73258568054453,54.417
TC07,1000,STANDARD,10240,99.73457883075164,54.528
TC07,1000,STANDARD,10240,99.73657198095877,54.731
TC07,1000,STANDARD,10240,99.7385651311659,54.982
TC07,1000,STANDARD,10240,99.74055828137301,55.084
TC07,1000,STANDARD,10240,99.74221923987895,55.302
TC07,1000,STANDARD,10240,99.74421239008608,55.416
TC07,1000,STANDARD,10240,99.74620554029319,55.527
TC07,1000,STANDARD,10240,99.74819869050032,55.731
TC07,1000,STANDARD,10240,99.75019184070743,56.018
TC07,1000,STANDARD,10240,99.75218499091456,56.127
TC07,1000,STANDARD,10240,99.75417814112168,56.384
TC07,1000,STANDARD,10240,99.7561712913288,56.426
TC07,1000,STANDARD,10240,99.75783224983473,56.56
TC07,1000,STANDARD,10240,99.75982540004186,56.833
TC07,1000,STANDARD,10240,99.76181855024898,57.065
TC07,1000,STANDARD,10240,99.7638117004561,57.341
TC07,1000,STANDARD,10240,99.76580485066322,57.414
TC07,1000,STANDARD,10240,99.76779800087034,57.538
TC07,1000,STANDARD,10240,99.76979115107747,57.738
TC07,1000,STANDARD,10240,99.77178430128458,58.036
TC07,1000,STANDARD,10240,99.77344525979052,58.291
TC07,1000,STANDARD,10240,99.77543840999765,58.386
TC07,1000,STANDARD,10240,99.77743156020476,58.524
TC07,1000,STANDARD,10240,99.77942471041189,58.737
TC07,1000,STANDARD,10240,99.781417860619,59.025
TC07,1000,STANDARD,10240,99.78341101082613,59.34
TC07,1000,STANDARD,10240,99.78540416103326,59.411
TC07,1000,STANDARD,10240,99.78739731124037,59.557
TC07,1000,STANDARD,10240,99.7893904614475,59.87
TC07,1000,STANDARD,10240,99.79105141995343,60.054
TC07,1000,STANDARD,10240,99.79304457016055,60.382
TC07,1000,STANDARD,10240,99.79503772036767,60.446
TC07,1000,STANDARD,10240,99.79703087057479,60.622
TC07,1000,STANDARD,10240,99.79902402078191,61.024
TC07,1000,STANDARD,10240,99.80101717098903,61.347
TC07,1000,STANDARD,10240,99.80301032119615,61.432
TC07,1000,STANDARD,10240,99.80500347140328,61.623
TC07,1000,STANDARD,10240,99.80566785480565,61.682
TC07,1000,STANDARD,10240,99.80666442990922,61.899
TC07,1000,STANDARD,10240,99.80766100501278,62.033
TC07,1000,STANDARD,10240,99.80865758011633,62.118
TC07,1000,STANDARD,10240,99.80965415521989,62.37
TC07,1000,STANDARD,10240,99.81065073032346,62.384
TC07,1000,STANDARD,10240,99.81164730542702,62.431
TC07,1000,STANDARD,10240,99.81264388053057,62.557
TC07,1000,STANDARD,10240,99.81364045563414,62.627
